id_pdc_local;statut_pdc;arrondissement;id_station_local;id_station_itinerance;nom_station;code_insee_commune;implantation_station;nbre_pdc;date_maj;condition_acces;adresse_station;coordonneesxy;gratuit;paiement_acte;paiement_cb;paiement_autre;reservation;observations;num_pdl;siren_amenageur;contact_amenageur;nom_amenageur;nom_operateur;contact_operateur;telephone_operateur;nom_enseigne;tarification;id_pdc_itinerance;date_mise_en_service;accessibilite_pmr;restriction_gabarit;station_deux_roues;puissance_nominale;prise_type_ef;prise_type_2;prise_type_combo_ccs;prise_type_chademo;prise_type_autre;prise_type_3;horaires;raccordement
FR*V75*EPX01*03*4;En service;Paris centre;FR*V75*PPX01*03;FRV75PPX0103;Paris | Rue Bertin Poirée 14;75101;Voirie;6;2024-07-01;Accès libre;14 Rue Bertin Poirée 75001 Paris;48.85881, 2.3449502;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7154413816670;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX01034;2021-07-07T08:49:38+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX08*07*3;En service;08e Arrondissement;FR*V75*PPX08*07;FRV75PPX0807;Paris | Rue de Rome  73;75108;Voirie;6;2024-07-01;Accès libre;73 Rue de Rome 75008 Paris;48.881832, 2.32056;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7528509309497;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX08073;2021-06-17T11:35:37+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX12*04*5;En service;12e Arrondissement;FR*V75*PPX12*04;FRV75PPX1204;Paris | Rue de Charenton  251;75112;Voirie;5;2024-08-12;Accès libre;251 Rue de Charenton 75012 Paris;48.83641, 2.3922555;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7215339978917;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX12045;2024-08-29T15:25:06+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX10*02*2;En service;10e Arrondissement;FR*V75*PPX10*02;FRV75PPX1002;Paris | Rue Sibour 2;75110;Voirie;5;2024-07-01;Accès libre;2 Rue Sibour 75010 Paris;48.875076, 2.3587236;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7192185161899;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX10022;2021-06-30T12:31:03+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX11*06*2;En service;11e Arrondissement;FR*V75*PPX11*06;FRV75PPX1106;Paris | Boulevard Richard Lenoir 63;75111;Voirie;6;2024-07-01;Accès libre;63 Boulevard Richard Lenoir 75011 Paris;48.86023, 2.3719914;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7134153324936;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX11062;2021-06-10T13:42:19+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX11*09*2;En service;11e Arrondissement;FR*V75*PPX11*09;FRV75PPX1109;Paris | Avenue de Taillebourg 2;75111;Voirie;6;2024-07-01;Accès libre;2 Avenue de Taillebourg 75011 Paris;48.84948, 2.397761;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7223299458889;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX11092;2021-06-24T16:02:12+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX13*01*5;En service;13e Arrondissement;FR*V75*PPX13*01;FRV75PPX1301;Paris | Rue Nationale  77;75113;Voirie;5;2024-07-01;Accès libre;77 Rue Nationale 75013 Paris;48.826855, 2.3665764;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7393053452110;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX13015;2021-06-24T11:27:55+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX13*03*1;En service;13e Arrondissement;FR*V75*PPX13*03;FRV75PPX1303;Paris | Rue de Rungis  2;75113;Voirie;6;2024-07-01;Accès libre;2 Rue de Rungis 75013 Paris;48.82195, 2.345853;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7359623640371;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX13031;2021-07-13T13:49:23+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX20*05*2;En service;20e Arrondissement;FR*V75*PPX20*05;FRV75PPX2005;Paris | Boulevard de Charonne 158;75120;Voirie;6;2024-07-01;Accès libre;158 Boulevard de Charonne 75020 Paris;48.856915, 2.3941433;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7281331296577;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX20052;2021-06-23T17:09:59+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX13*04*2;En service;13e Arrondissement;FR*V75*PPX13*04;FRV75PPX1304;Paris | Boulevard Arago 52;75113;Voirie;5;2024-07-01;Accès libre;52 Boulevard Arago 75013 Paris;48.835163, 2.3446052;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7349782829950;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX13042;2021-06-17T14:46:16+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX10*03*3;En service;10e Arrondissement;FR*V75*PPX10*03;FRV75PPX1003;Paris | Avenue Richerand 11;75110;Voirie;7;2024-07-01;Accès libre;11 Avenue Richerand 75010 Paris;48.87237, 2.366288;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7172648259230;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX10033;2021-07-07T09:04:20+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX16*02*5;En service;16e Arrondissement;FR*V75*PPX16*02;FRV75PPX1602;Paris | Avenue Raphaël 20;75116;Voirie;6;2024-07-01;Accès libre;20 Avenue Raphaël 75016 Paris;48.85926, 2.267881;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7438205398075;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX16025;2021-07-12T13:40:00+00:00;Non accessible;aucune restriction;True;3;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX15*04*4;En service;15e Arrondissement;FR*V75*PPX15*04;FRV75PPX1504;Paris | Rue Leblanc  19;75115;Voirie;5;2024-07-01;Accès libre;19 Rue Leblanc 75015 Paris;48.83984, 2.273328;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7432995558049;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15044;2021-06-24T13:24:28+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX19*02*3;En service;19e Arrondissement;FR*V75*PPX19*02;FRV75PPX1902;Paris | Avenue de Flandre 61;75119;Voirie;7;2024-07-01;Accès libre;61 Avenue de Flandre 75019 Paris;48.888195, 2.37308;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7524023057589;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX19023;2021-07-12T13:51:16+00:00;Non accessible;aucune restriction;True;3;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX15*09*3;En service;15e Arrondissement;FR*V75*PPX15*09;FRV75PPX1509;Paris | Rue Vasco de Gama  74;75115;Voirie;4;2024-07-01;Accès libre;74 Rue Vasco de Gama 75015 Paris;48.835426, 2.2851648;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7455571534698;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15093;2021-07-22T15:06:47+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX15*10*5;En service;15e Arrondissement;FR*V75*PPX15*10;FRV75PPX1510;Paris | Place Etienne Pernet  26;75115;Voirie;6;2024-07-01;Accès libre;26 Place Etienne Pernet 75015 Paris;48.842594, 2.2920513;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7418523777975;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15105;2021-07-01T07:49:32+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX15*10*4;En service;15e Arrondissement;FR*V75*PPX15*10;FRV75PPX1510;Paris | Place Etienne Pernet  26;75115;Voirie;6;2024-07-01;Accès libre;26 Place Etienne Pernet 75015 Paris;48.842594, 2.2920513;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7418523777975;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15104;2021-07-01T07:49:36+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX15*11*4;En service;15e Arrondissement;FR*V75*PPX15*11;FRV75PPX1511;Paris | Rue de la Convention  75;75115;Voirie;4;2024-07-01;Accès libre;75 Rue de la Convention 75015 Paris;48.842567, 2.2848904;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7484804530459;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15114;2021-07-01T07:51:00+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX15*12*2;En service;15e Arrondissement;FR*V75*PPX15*12;FRV75PPX1512;Paris | Rue Paul Barruel 44;75115;Voirie;6;2024-07-01;Accès libre;44 Rue Paul Barruel 75015 Paris;48.837364, 2.3059905;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7419681520239;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15122;2021-07-13T14:00:51+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX16*06*6;En service;16e Arrondissement;FR*V75*PPX16*06;FRV75PPX1606;Paris | Avenue d'Iéna  63;75116;Voirie;6;2024-07-01;Accès libre;63 Avenue d'Iéna 75016 Paris;48.87133, 2.295196;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7407669942896;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX16066;2021-07-07T08:22:49+00:00;Non accessible;aucune restriction;True;3;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX07*07*4;En service;07e Arrondissement;FR*V75*PPX07*07;FRV75PPX0707;Paris | Boulevard de la Tour-Maubourg 76;75107;Voirie;6;2024-07-01;Accès libre;76 Boulevard de la Tour-Maubourg 75007 Paris;48.856014, 2.3097644;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7427785716456;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX07074;2021-07-13T14:39:11+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX20*06*1;En service;20e Arrondissement;FR*V75*PPX20*06;FRV75PPX2006;Paris | Rue Julien Lacroix 39;75120;Voirie;6;2024-07-01;Accès libre;39 Rue Julien Lacroix 75020 Paris;48.86986, 2.38494;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7221273409414;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX20061;2021-07-07T09:11:18+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX16*08*3;En service;16e Arrondissement;FR*V75*PPX16*08;FRV75PPX1608;Paris | Avenue Théophile Gauthier 14;75116;Voirie;6;2024-07-01;Accès libre;14 Avenue Théophile Gauthier 75016 Paris;48.850754, 2.2739246;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7457018712006;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX16083;2021-07-22T15:29:12+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX17*05*4;En service;17e Arrondissement;FR*V75*PPX17*05;FRV75PPX1705;Paris | Rue de la Jonquière 66;75117;Voirie;4;2024-07-01;Accès libre;66 Rue de la Jonquière 75017 Paris;48.894165, 2.3211582;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7548625082591;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17054;2021-07-13T12:11:51+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX02*03*2;En service;Paris centre;FR*V75*PPX02*03;FRV75PPX0203;Paris | Rue Vivienne 43;75102;Voirie;4;2024-07-01;Accès libre;43 Rue Vivienne 75002 Paris;48.870564, 2.3408933;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7156874019315;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX02032;2021-11-03T09:23:25+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX02*03*4;En service;Paris centre;FR*V75*PPX02*03;FRV75PPX0203;Paris | Rue Vivienne 43;75102;Voirie;4;2024-07-01;Accès libre;43 Rue Vivienne 75002 Paris;48.870564, 2.3408933;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7156874019315;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX02034;2021-11-03T09:23:57+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX07*09*3;En service;07e Arrondissement;FR*V75*PPX07*09;FRV75PPX0709;Paris | Rue du Bac 142;75107;Voirie;5;2024-07-01;Accès libre;142 Rue du Bac 75007 Paris;48.85082, 2.3237967;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7379594696682;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX07093;2021-08-17T10:06:30+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX07*09*5;En service;07e Arrondissement;FR*V75*PPX07*09;FRV75PPX0709;Paris | Rue du Bac 142;75107;Voirie;5;2024-07-01;Accès libre;142 Rue du Bac 75007 Paris;48.85082, 2.3237967;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7379594696682;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX07095;2021-08-17T10:06:35+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX09*05*4;En service;09e Arrondissement;FR*V75*PPX09*05;FRV75PPX0905;Paris | Rue de la Chaussée d'Antin 5;75109;Voirie;5;2024-07-01;Accès libre;5 Rue de la Chaussée d'Antin 75009 Paris;48.871643, 2.3338861;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7117076624469;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX09054;2021-08-26T16:21:48+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX07*11*2;En service;07e Arrondissement;FR*V75*PPX07*11;FRV75PPX0711;Paris | Rue Ernest Psichari 13;75107;Voirie;6;2024-07-01;Accès libre;13 Rue Ernest Psichari 75007 Paris;48.85617, 2.308076;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7420115672814;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX07112;2021-08-17T10:11:36+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX08*14*1;En service;08e Arrondissement;FR*V75*PPX08*14;FRV75PPX0814;Paris | Avenue George V 44;75108;Voirie;6;2024-07-01;Accès libre;44 Avenue George V 75008 Paris;48.87057, 2.301121;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7407814660788;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX08141;2021-09-21T13:10:44+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX12*07*1;En service;12e Arrondissement;FR*V75*PPX12*07;FRV75PPX1207;Paris | Boulevard de la Bastille 20;75112;Voirie;6;2024-07-01;Accès libre;20 Boulevard de la Bastille 75012 Paris;48.84837, 2.367915;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7299710457112;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX12071;2021-09-01T07:37:05+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX12*07*4;En service;12e Arrondissement;FR*V75*PPX12*07;FRV75PPX1207;Paris | Boulevard de la Bastille 20;75112;Voirie;6;2024-07-01;Accès libre;20 Boulevard de la Bastille 75012 Paris;48.84837, 2.367915;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7299710457112;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX12074;2021-09-01T07:37:18+00:00;Non accessible;aucune restriction;True;3;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX09*06*5;En service;09e Arrondissement;FR*V75*PPX09*06;FRV75PPX0906;Paris | Rue du conservatoire 13;75109;Voirie;6;2024-07-01;Accès libre;13 Rue du conservatoire 75009 Paris;48.87359, 2.3466527;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7125036102430;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX09065;2021-08-17T09:55:10+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX11*12*4;En service;11e Arrondissement;FR*V75*PPX11*12;FRV75PPX1112;Paris | Bis Avenue Parmentier 125;75111;Voirie;6;2024-07-01;Accès libre;125 Bis Avenue Parmentier 75011 Paris;48.86908, 2.371679;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7203473120009;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX11124;2021-08-26T10:20:12+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX14*04*6;En service;14e Arrondissement;FR*V75*PPX14*04;FRV75PPX1404;Paris | Rue Castagnou 10;75114;Voirie;7;2024-08-02;Accès libre;10 Rue Castagnou 75014 Paris;48.83273, 2.32608;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7387698893491;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX14046;2021-09-06T15:36:20+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX14*05*1;En service;14e Arrondissement;FR*V75*PPX14*05;FRV75PPX1405;Paris | Rue Boulard 1;75114;Voirie;6;2024-07-01;Accès libre;1 Rue Boulard 75014 Paris;48.834854, 2.3297832;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7317366042429;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX14051;2021-08-26T16:30:40+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX14*06*6;En service;14e Arrondissement;FR*V75*PPX14*06;FRV75PPX1406;Paris | Rue du Départ 23;75114;Voirie;6;2024-07-01;Accès libre;23 Rue du Départ 75014 Paris;48.842175, 2.323305;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7338205405731;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX14066;2021-09-01T07:46:03+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX14*07*2;En service;14e Arrondissement;FR*V75*PPX14*07;FRV75PPX1407;Paris | Rue Didot 41;75114;Voirie;4;2024-07-01;Accès libre;41 Rue Didot 75014 Paris;48.831856, 2.3202972;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7338060687955;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX14072;2021-09-01T07:57:31+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX13*12*4;En service;13e Arrondissement;FR*V75*PPX13*12;FRV75PPX1312;Paris | Rue Gouthière 12;75113;Voirie;6;2024-07-01;Accès libre;12 Rue Gouthière 75013 Paris;48.820423, 2.3512075;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7359334204767;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX13124;2021-09-29T10:09:07+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
